time,pm10,pm2_5,ozone,nitrogen_dioxide,temp,humidity,pressure,wind_speed,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_weekend,pm2_5_24h_avg,pm10_24h_avg
2025-04-02 07:00:00,15.7,13.6,49.0,27.0,8.17,81.0,1006.0,2.56,7,2,4,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,10.091666666666667,13.9375
2025-04-02 08:00:00,14.6,10.7,55.0,19.6,8.17,81.0,1006.0,2.56,8,2,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,False,10.033333333333333,13.829166666666667
2025-04-02 09:00:00,10.7,9.6,62.0,14.2,8.17,81.0,1006.0,2.56,9,2,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,False,9.945833333333333,13.616666666666667
2025-04-02 10:00:00,9.9,7.4,69.0,11.2,8.17,81.0,1006.0,2.56,10,2,4,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,False,9.808333333333334,13.366666666666667
2025-04-02 11:00:00,10.9,7.1,73.0,10.2,8.17,81.0,1006.0,2.56,11,2,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,False,9.791666666666666,13.304166666666667
2025-04-02 12:00:00,10.5,7.5,76.0,9.5,8.17,81.0,1006.0,2.56,12,2,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0,False,9.829166666666666,13.295833333333334
2025-04-02 13:00:00,11.0,8.0,79.0,8.9,8.17,81.0,1006.0,2.56,13,2,4,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,False,9.875,13.320833333333335
2025-04-02 14:00:00,10.8,8.9,81.0,9.1,8.17,81.0,1006.0,2.56,14,2,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,False,9.970833333333333,13.337499999999999
2025-04-02 15:00:00,12.0,9.0,83.0,10.4,8.17,81.0,1006.0,2.56,15,2,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0,False,10.066666666666666,13.449999999999998
2025-04-02 16:00:00,13.1,9.3,83.0,13.7,8.17,81.0,1006.0,2.56,16,2,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0,False,10.154166666666667,13.625
2025-04-02 17:00:00,14.2,10.7,82.0,17.2,8.17,81.0,1006.0,2.56,17,2,4,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,10.283333333333333,13.791666666666666
2025-04-02 18:00:00,15.3,12.1,80.0,17.4,8.17,81.0,1006.0,2.56,18,2,4,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,False,10.441666666666666,14.016666666666666
2025-04-02 19:00:00,15.8,12.2,79.0,18.4,8.17,81.0,1006.0,2.56,19,2,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0,False,10.554166666666667,14.162500000000001
2025-04-02 20:00:00,17.3,12.6,76.0,20.1,8.17,81.0,1006.0,2.56,20,2,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,False,10.666666666666666,14.308333333333335
2025-04-02 21:00:00,18.5,13.7,72.0,20.8,8.17,81.0,1006.0,2.56,21,2,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0,False,10.833333333333334,14.445833333333335
2025-04-02 22:00:00,20.4,15.1,69.0,20.7,8.17,81.0,1006.0,2.56,22,2,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,False,11.004166666666668,14.629166666666668
2025-04-02 23:00:00,22.0,16.6,68.0,19.0,8.17,81.0,1006.0,2.56,23,2,4,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0,False,11.204166666666666,14.883333333333333
2025-04-03 00:00:00,24.1,17.8,67.0,18.1,8.17,81.0,1006.0,2.56,0,3,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,False,11.487499999999999,15.25
2025-04-03 01:00:00,25.7,18.1,66.0,16.5,8.17,81.0,1006.0,2.56,1,3,4,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,False,11.779166666666667,15.65
